%time,field.x,field.y,field.z
152700000000,-3.21083909378,-2.74382101024,0.0
152800000000,-3.21083909378,-2.74382101024,0.0
152900000000,-3.21083909378,-2.74382101024,0.0
153000000000,-3.21083909378,-2.74382101024,0.0
153100000000,-3.21083909378,-2.74382101024,0.0
153200000000,-3.21083909378,-2.74382101024,0.0
153300000000,-3.21083909378,-2.74382101024,0.0
153400000000,-3.21083909378,-2.74382101024,0.0
153400000000,-3.21083909378,-2.74382101024,0.0
153500000000,-3.21083909378,-2.74382101024,0.0
153700000000,-3.21083909378,-2.74382101024,0.0
153800000000,-3.21083909378,-2.74382101024,0.0
153900000000,-3.21083909378,-2.74382101024,0.0
154000000000,-3.21083909378,-2.74382101024,0.0
154100000000,-3.21083909378,-2.74382101024,0.0
154200000000,-3.21083909378,-2.74382101024,0.0
154300000000,-3.21083909378,-2.74382101024,0.0
154400000000,-3.21083909378,-2.74382101024,0.0
154500000000,-3.21083909378,-2.74382101024,0.0
154500000000,-3.21083909378,-2.74382101024,0.0
154700000000,-3.21083909378,-2.74382101024,0.0
154800000000,-3.21083909378,-2.74382101024,0.0
154900000000,-3.21083909378,-2.74382101024,0.0
155000000000,-3.21083909378,-2.74382101024,0.0
155100000000,-3.21083909378,-2.74382101024,0.0
155200000000,-3.21083909378,-2.74382101024,0.0
155300000000,-3.21205612502,-2.74540809403,0.0
155400000000,-3.2143322242,-2.74869737549,0.0
155500000000,-3.21750127599,-2.75379218763,0.0
155600000000,-3.22138979329,-2.76078357041,0.0
155700000000,-3.22581772767,-2.76974980692,0.0
155800000000,-3.23059930701,-2.78075600967,0.0
155900000000,-3.23554389738,-2.79385375856,0.0
156000000000,-3.24045688617,-2.8090807918,0.0
156100000000,-3.24514058324,-2.826460751,0.0
156200000000,-3.24939513699,-2.84600298149,0.0
156300000000,-3.25301946202,-2.86770238858,0.0
156400000000,-3.25581217515,-2.89153935049,0.0
156500000000,-3.25730171166,-2.91348886714,0.0
156600000000,-3.25767946564,-2.93348529937,0.0
156700000000,-3.25713989933,-2.95147721056,0.0
156800000000,-3.25587961234,-2.96742749822,0.0
156900000000,-3.25358691829,-2.98528088877,0.0
157000000000,-3.2504248274,-3.00300096725,0.0
157100000000,-3.24684799402,-3.018596039,0.0
157200000000,-3.24305541257,-3.03207254915,0.0
157300000000,-3.23924423139,-3.04345125286,0.0
157400000000,-3.23924423139,-3.04345125286,0.0
157500000000,-3.23924423139,-3.04345125286,0.0
157600000000,-3.23924423139,-3.04345125286,0.0
157700000000,-3.23924423139,-3.04345125286,0.0
157800000000,-3.23924423139,-3.04345125286,0.0
157900000000,-3.23924423139,-3.04345125286,0.0
158000000000,-3.23924423139,-3.04345125286,0.0
158000000000,-3.23924423139,-3.04345125286,0.0
158200000000,-3.23924423139,-3.04345125286,0.0
158300000000,-3.23901158317,-3.04543767547,0.0
158400000000,-3.23874091482,-3.0494285073,0.0
158500000000,-3.23862782382,-3.05542744141,0.0
158600000000,-3.23892797476,-3.06542293586,0.0
158700000000,-3.23976752358,-3.07739353141,0.0
158800000000,-3.24136517033,-3.09331356674,0.0
158900000000,-3.24334153046,-3.11120473776,0.0
159000000000,-3.24553748617,-3.13108381668,0.0
159100000000,-3.24795303744,-3.15295080349,0.0
159200000000,-3.25058818428,-3.17680569819,0.0
159300000000,-3.25300373556,-3.19867268499,0.0
159400000000,-3.2556388824,-3.22252757969,0.0
159500000000,-3.25849362482,-3.24837038228,0.0
159600000000,-3.2615679628,-3.27620109276,0.0
159700000000,-3.26486189636,-3.30601971114,0.0
159800000000,-3.26837542548,-3.3378262374,0.0
159900000000,-3.27254774132,-3.37559648734,0.0
159900000000,-3.27737884387,-3.41933046096,0.0
160100000000,-3.2830883287,-3.47101606614,0.0
160100000000,-3.28945660024,-3.528665395,0.0
160300000000,-3.29648365849,-3.59227844753,0.0
160400000000,-3.30416950345,-3.66185522373,0.0
160500000000,-3.3127337307,-3.73938363151,0.0
160600000000,-3.32195674465,-3.82287576295,0.0
160700000000,-3.33183854532,-3.91233161808,0.0
160800000000,-3.34259872827,-4.00973910476,0.0
160900000000,-3.35357850679,-4.10913449934,0.0
161000000000,-3.36455828531,-4.20852989392,0.0
161000000000,-3.37553806382,-4.3079252885,0.0
161200000000,-3.38651784234,-4.40732068308,0.0
161300000000,-3.39749762086,-4.50671607766,0.0
161400000000,-3.40847739938,-4.60611147224,0.0
161500000000,-3.4194571779,-4.70550686682,0.0
161600000000,-3.43043695642,-4.8049022614,0.0
161700000000,-3.44141673493,-4.90429765598,0.0
161800000000,-3.45239651345,-5.00369305056,0.0
161900000000,-3.46337629197,-5.10308844514,0.0
162000000000,-3.47435607049,-5.20248383972,0.0
162100000000,-3.48533584901,-5.3018792343,0.0
162200000000,-3.49631562753,-5.40127462888,0.0
162300000000,-3.50622087221,-5.49997720246,0.0
162400000000,-3.51399034758,-5.59686452758,0.0
162500000000,-3.51875014567,-5.69194380742,0.0
162600000000,-3.51968394046,-5.78513747553,0.0
162700000000,-3.51621949057,-5.87426851706,0.0
162800000000,-3.50858035867,-5.96113160045,0.0
162900000000,-3.49697943271,-6.04553643872,0.0
163000000000,-3.48163799171,-6.12730810258,0.0
163100000000,-3.4627847152,-6.20628737455,0.0
163200000000,-3.44121352962,-6.28041070839,0.0
163200000000,-3.41669918096,-6.3515010593,0.0
163300000000,-3.38948492744,-6.41945238233,0.0
163400000000,-3.35981714163,-6.48417507539,0.0
163600000000,-3.32794428916,-6.54559601971,0.0
163700000000,-3.29411591124,-6.60365856003,0.0
163800000000,-3.25858161476,-6.65832242498,0.0
163900000000,-3.22276072222,-6.70794199011,0.0
164000000000,-3.18580715671,-6.7541899976,0.0
164000000000,-3.14796180641,-6.79707799449,0.0
164200000000,-3.10946154818,-6.83663286204,0.0
164300000000,-3.07053833208,-6.87289644286,0.0
164400000000,-3.03141829325,-6.9059251156,0.0
164500000000,-2.99391027252,-6.93457528613,0.0
164600000000,-2.9566942633,-6.96022405147,0.0
164600000000,-2.91997001057,-6.98297105967,0.0
164700000000,-2.88392809331,-7.00292811194,0.0
164800000000,-2.84874922375,-7.02021849905,0.0
165000000000,-2.81460358987,-7.03497629877,0.0
165100000000,-2.78165024328,-7.04734563701,0.0
165200000000,-2.75194106947,-7.05686938635,0.0
165300000000,-2.72373421699,-7.06441371521,0.0
165300000000,-2.69714752367,-7.07014937369,0.0
165400000000,-2.67228567751,-7.07425367145,0.0
165600000000,-2.64923986829,-7.07690959824,0.0
165700000000,-2.62808749388,-7.07830492672,0.0
165800000000,-2.60889192201,-7.07863130054,0.0
165900000000,-2.59170230822,-7.07808331126,0.0
166000000000,-2.57655347061,-7.0768575672,0.0
166100000000,-2.56148259595,-7.07489326927,0.0
166200000000,-2.54455743855,-7.07184004779,0.0
166300000000,-2.52585310022,-7.06751289779,0.0
166300000000,-2.50738247259,-7.06227721118,0.0
166500000000,-2.49108490648,-7.0567842654,0.0
166600000000,-2.47693690789,-7.05123234095,0.0
166700000000,-2.47693690789,-7.05123234095,0.0
166800000000,-2.47693690789,-7.05123234095,0.0
166900000000,-2.47693690789,-7.05123234095,0.0
167000000000,-2.47693690789,-7.05123234095,0.0
167100000000,-2.47693690789,-7.05123234095,0.0
167200000000,-2.47693690789,-7.05123234095,0.0
167200000000,-2.47693690789,-7.05123234095,0.0
167300000000,-2.47693690789,-7.05123234095,0.0
167500000000,-2.47504022005,-7.05059785275,0.0
167600000000,-2.47124684439,-7.04932887637,0.0
167700000000,-2.46555678089,-7.0474254118,0.0
167800000000,-2.45797002956,-7.04488745903,0.0
167800000000,-2.44658990256,-7.04108052988,0.0
168000000000,-2.43331308773,-7.03663911254,0.0
168100000000,-2.41813958507,-7.031563207,0.0
168200000000,-2.40106939458,-7.02585281328,0.0
168300000000,-2.38210251625,-7.01950793136,0.0
168400000000,-2.35934226226,-7.01189407306,0.0
168500000000,-2.33089194477,-7.00237675019,0.0
168600000000,-2.29675156378,-6.99095596274,0.0
168700000000,-2.2569211193,-6.97763171071,0.0
168800000000,-2.21886236379,-6.9653219126,0.0
168900000000,-2.18247990641,-6.95435301133,0.0
169000000000,-2.1477161235,-6.94499996916,0.0
169100000000,-2.11065557057,-6.93660262339,0.0
169200000000,-2.07139687633,-6.92893744715,0.0
169300000000,-2.03002253346,-6.92171499936,0.0
169400000000,-1.98660448852,-6.91458244206,0.0
169500000000,-1.94121289608,-6.90712567762,0.0
169600000000,-1.89384775615,-6.89934470602,0.0
169700000000,-1.83858842622,-6.89026690583,0.0
169800000000,-1.77740845381,-6.88021648418,0.0
169900000000,-1.7103078389,-6.86919344109,0.0
170000000000,-1.6372865815,-6.85719777655,0.0
170100000000,-1.55637113411,-6.84390528341,0.0
170200000000,-1.46953504423,-6.82964016881,0.0
170300000000,-1.37677831186,-6.81440243277,0.0
170300000000,-1.278100937,-6.79819207528,0.0
170500000000,-1.17942356213,-6.7819817178,0.0
170500000000,-1.08074618727,-6.76577136031,0.0
170700000000,-0.982068812403,-6.74956100282,0.0
170800000000,-0.883391437539,-6.73335064533,0.0
170900000000,-0.784714062675,-6.71714028784,0.0
171000000000,-0.686036687811,-6.70092993035,0.0
171100000000,-0.587359312947,-6.68471957286,0.0
171200000000,-0.488681938083,-6.66850921537,0.0
171300000000,-0.390004563219,-6.65229885788,0.0
171400000000,-0.291327188355,-6.63608850039,0.0
171500000000,-0.192649813491,-6.6198781429,0.0
171600000000,-0.0939724386271,-6.60366778541,0.0
171700000000,0.00470493623693,-6.58745742792,0.0
171800000000,0.103382311101,-6.57124707043,0.0
171900000000,0.202216853011,-6.55602428075,0.0
172000000000,0.301336064168,-6.5427810946,0.0
172100000000,0.400807911018,-6.53251699774,0.0
172200000000,0.500610645399,-6.526238924,0.0
172300000000,0.597799530461,-6.52488277575,0.0
172400000000,0.692939851902,-6.52820608263,0.0
172500000000,0.785811262011,-6.53600562952,0.0
172600000000,0.876208361855,-6.54806807962,0.0
172700000000,0.963941152663,-6.56417094875,0.0
172700000000,1.04883542779,-6.58408359908,0.0
172900000000,1.13073310444,-6.60756824868,0.0
173000000000,1.21327907898,-6.63567009343,0.0
173100000000,1.29621328208,-6.66850700763,0.0
173200000000,1.37926575665,-6.7061822625,0.0
173300000000,1.46215747424,-6.74878384584,0.0
173400000000,1.54460119396,-6.79638382705,0.0
173500000000,1.62507547595,-6.8472426028,0.0
173600000000,1.70284759667,-6.89859850788,0.0
173700000000,1.77844442312,-6.94961084161,0.0
173800000000,1.85238339436,-6.99950446353,0.0
173900000000,1.92347967811,-7.04645205819,0.0
174000000000,1.99425092188,-7.09019443899,0.0
174100000000,2.06497283047,-7.13008908877,0.0
174200000000,2.13398339763,-7.16468860159,0.0
174300000000,2.2027722236,-7.19506768492,0.0
174400000000,2.27109612105,-7.22133254611,0.0
174500000000,2.33872183865,-7.24360285888,0.0
174600000000,2.40735472008,-7.26254308322,0.0
174700000000,2.47878251198,-7.27854522186,0.0
174800000000,2.54893607813,-7.2906976565,0.0
174900000000,2.61761455955,-7.29916390222,0.0
175000000000,2.6846300643,-7.30411767505,0.0
175100000000,2.75180755239,-7.30579184177,0.0
175200000000,2.82098604875,-7.30413450386,0.0
175300000000,2.89199569419,-7.29895427554,0.0
175400000000,2.96465272041,-7.29006864459,0.0
175500000000,3.03875992267,-7.27730487339,0.0
175600000000,3.11410718731,-7.26050087453,0.0
175700000000,3.19047207265,-7.23950605759,0.0
175800000000,3.2695206865,-7.21355838967,0.0
175900000000,3.34934222125,-7.18377113068,0.0
176000000000,3.42638239129,-7.15235812346,0.0
176100000000,3.50094244365,-7.12020271912,0.0
176200000000,3.57334873937,-7.08811368062,0.0
176300000000,3.6439265551,-7.05683498828,0.0
176400000000,3.71297713178,-7.02705564743,0.0
176500000000,3.78075748194,-6.99941831709,0.0
176500000000,3.84746254747,-6.97452577313,0.0
176700000000,3.91320944748,-6.95294438612,0.0
176800000000,3.98186054697,-6.93407030204,0.0
176900000000,4.05315960055,-6.91750398514,0.0
177000000000,4.12688429314,-6.90268976953,0.0
177100000000,4.20482709309,-6.88864348932,0.0
177200000000,4.28473818667,-6.87424249766,0.0
177300000000,4.36661757386,-6.85948679454,0.0
177400000000,4.45046525468,-6.84437637998,0.0
177500000000,4.53628122912,-6.82891125396,0.0
177600000000,4.62603379081,-6.81273670503,0.0
177700000000,4.71775464612,-6.79620744466,0.0
177800000000,4.81144379505,-6.77932347283,0.0
177900000000,4.90710123761,-6.76208478955,0.0
178000000000,5.00472697379,-6.74449139481,0.0
178100000000,5.10314165493,-6.7267558222,0.0
178100000000,5.20155633607,-6.70902024959,0.0
178300000000,5.29997101721,-6.69128467698,0.0
178400000000,5.39838569835,-6.67354910436,0.0
178500000000,5.49680037949,-6.65581353175,0.0
178600000000,5.59521506064,-6.63807795914,0.0
178700000000,5.69344746831,-6.61935914289,0.0
178800000000,5.7912858788,-6.5986795531,0.0
178900000000,5.88744199745,-6.57430102262,0.0
179000000000,5.98038009425,-6.54584001981,0.0
179100000000,6.06993547406,-6.51355133636,0.0
179200000000,6.15411451227,-6.47846532934,0.0
179300000000,6.23467283499,-6.44016778872,0.0
179300000000,6.30973981627,-6.39987254671,0.0
179500000000,6.38103490625,-6.35698927529,0.0
179600000000,6.44848858719,-6.3117878111,0.0
179700000000,6.51204857292,-6.26453840618,0.0
179800000000,6.57167967393,-6.21551069505,0.0
179900000000,6.62736360307,-6.16497267651,0.0
180000000000,6.67909872287,-6.11318971333,0.0
180100000000,6.72555697966,-6.06190578308,0.0
180200000000,6.76818581688,-6.00995965734,0.0
180300000000,6.80941791237,-5.95438695336,0.0
180400000000,6.8489978916,-5.89520393421,0.0
180500000000,6.88666882463,-5.83244328809,0.0
180600000000,6.92217322742,-5.76615430964,0.0
180700000000,6.95525407667,-5.69640302234,0.0
180800000000,6.986423572,-5.62142546571,0.0
180900000000,7.01456982491,-5.54313272487,0.0
181000000000,7.03944175209,-5.46164563727,0.0
181100000000,7.06079307874,-5.3771017289,0.0
181100000000,7.07798896439,-5.29161574695,0.0
181300000000,7.09069019326,-5.20736945925,0.0
181400000000,7.09926084686,-5.12260329793,0.0
181400000000,7.10378420962,-5.03552235408,0.0
181600000000,7.10405434501,-4.94632441686,0.0
181700000000,7.09987520983,-4.85522187468,0.0
181800000000,7.09125072575,-4.76443224622,0.0
181800000000,7.07848765841,-4.67615173258,0.0
181900000000,7.06142734564,-4.58860008664,0.0
182100000000,7.04134026879,-4.50374691383,0.0
182200000000,7.01923590884,-4.4214659593,0.0
182300000000,6.99660529167,-4.34348502187,0.0
182400000000,6.97453209021,-4.2674248363,0.0
182500000000,6.95375876223,-4.19307395526,0.0
182600000000,6.93497605825,-4.12025911259,0.0
182700000000,6.93497605825,-4.12025911259,0.0
182800000000,6.93497605825,-4.12025911259,0.0
182900000000,6.93497605825,-4.12025911259,0.0
183000000000,6.93497605825,-4.12025911259,0.0
183100000000,6.93497605825,-4.12025911259,0.0
183200000000,6.93497605825,-4.12025911259,0.0
183300000000,6.93497605825,-4.12025911259,0.0
183400000000,6.93497605825,-4.12025911259,0.0
183500000000,6.93497605825,-4.12025911259,0.0
183600000000,6.93497605825,-4.12025911259,0.0
183700000000,6.93497605825,-4.12025911259,0.0
183800000000,6.93497605825,-4.12025911259,0.0
183900000000,6.93497605825,-4.12025911259,0.0
184000000000,6.93497605825,-4.12025911259,0.0
184100000000,6.93497605825,-4.12025911259,0.0
184200000000,6.93497605825,-4.12025911259,0.0
184300000000,6.93497605825,-4.12025911259,0.0
184400000000,6.93497605825,-4.12025911259,0.0
184500000000,6.93497605825,-4.12025911259,0.0
184600000000,6.93497605825,-4.12025911259,0.0
184700000000,6.93497605825,-4.12025911259,0.0
184800000000,6.93497605825,-4.12025911259,0.0
184900000000,6.93497605825,-4.12025911259,0.0
185000000000,6.93497605825,-4.12025911259,0.0
185100000000,6.93497605825,-4.12025911259,0.0
185200000000,6.93497605825,-4.12025911259,0.0
185300000000,6.93497605825,-4.12025911259,0.0
185400000000,6.93541729494,-4.12220983301,0.0
185500000000,6.93629976833,-4.12611127387,0.0
185600000000,6.9376234784,-4.13196343514,0.0
185700000000,6.93938842517,-4.13976631685,0.0
185800000000,6.94159460863,-4.14951991898,0.0
185900000000,6.9433595554,-4.15732280069,0.0
186000000000,6.9433595554,-4.15732280069,0.0
186100000000,6.9433595554,-4.15732280069,0.0
186200000000,6.9433595554,-4.15732280069,0.0
186300000000,6.9433595554,-4.15732280069,0.0
186400000000,6.9433595554,-4.15732280069,0.0
186500000000,6.9433595554,-4.15732280069,0.0
186600000000,6.9433595554,-4.15732280069,0.0
186700000000,6.9433595554,-4.15732280069,0.0
186800000000,6.9433595554,-4.15732280069,0.0
186900000000,6.9433595554,-4.15732280069,0.0
187000000000,6.9433595554,-4.15732280069,0.0
187100000000,6.9433595554,-4.15732280069,0.0
187200000000,6.9433595554,-4.15732280069,0.0
187300000000,6.9433595554,-4.15732280069,0.0
187400000000,6.9433595554,-4.15732280069,0.0
187500000000,6.9433595554,-4.15732280069,0.0
187600000000,6.9433595554,-4.15732280069,0.0
187700000000,6.9433595554,-4.15732280069,0.0
187800000000,6.94311527013,-4.15533777557,0.0
187900000000,6.94282121894,-4.15134859848,0.0
188000000000,6.9426729743,-4.14535043013,0.0
188100000000,6.94286622963,-4.1373527647,0.0
188200000000,6.94359586552,-4.12737941864,0.0
188300000000,6.9445686339,-4.11943878128,0.0
188400000000,6.9455882629,-4.11352605292,0.0
188500000000,6.94645976098,-4.10962214576,0.0
188600000000,6.94699034228,-4.10769380879,0.0
188700000000,6.94761448895,-4.10579369276,0.0
188800000000,6.94901375255,-4.1020464189,0.0
188900000000,6.95128030554,-4.09649099474,0.0
189000000000,6.95444990658,-4.08914568132,0.0
189100000000,6.95850352466,-4.08000411797,0.0
189200000000,6.96336786636,-4.06903424196,0.0
189300000000,6.96904293168,-4.05623605327,0.0
189400000000,6.97552872061,-4.04160955191,0.0
189500000000,6.98201450954,-4.02698305056,0.0
189600000000,6.99093246932,-4.00687161119,0.0
189700000000,7.00309332357,-3.97944692115,0.0
189800000000,7.01768634867,-3.9465372931,0.0
189900000000,7.03471154461,-3.90814272704,0.0
190000000000,7.05497963503,-3.8624349103,0.0
190000000000,7.07767989629,-3.81124215555,0.0
190200000000,7.1028123284,-3.75456446279,0.0
190200000000,7.12956620775,-3.6942301447,0.0
190400000000,7.15550936347,-3.63572413927,0.0
190500000000,7.18007377149,-3.57879796025,0.0
190600000000,7.20273930145,-3.52324371872,0.0
190700000000,7.22302862362,-3.46890824775,0.0
190800000000,7.24050473051,-3.4157049989,0.0
190900000000,7.25483042558,-3.3636399006,0.0
190900000000,7.26660956903,-3.31299158592,0.0
191100000000,7.27607537367,-3.26593418967,0.0
191100000000,7.28378999074,-3.22058570917,0.0
191300000000,7.28942867746,-3.1769485093,0.0
191300000000,7.29276986121,-3.13508161915,0.0
191500000000,7.29393881982,-3.0970996032,0.0
191500000000,7.29328717274,-3.06110550151,0.0
191700000000,7.29101184298,-3.02718172114,0.0
191800000000,7.28731322445,-2.99539618637,0.0
191900000000,7.28272217037,-2.96777513964,0.0
192000000000,7.2763633974,-2.93845678351,0.0
192100000000,7.26806112924,-2.90755253876,0.0
192200000000,7.25764648124,-2.87518689174,0.0
192300000000,7.24495831434,-2.84149697603,0.0
192400000000,7.2314350376,-2.81030208884,0.0
192500000000,7.21728821891,-2.78159899631,0.0
192600000000,7.20272690442,-2.75536984992,0.0
192700000000,7.18712835132,-2.72974398133,0.0
192800000000,7.16994657352,-2.70274793511,0.0
192900000000,7.16994657352,-2.70274793511,0.0
193000000000,7.16994657352,-2.70274793511,0.0
193100000000,7.16994657352,-2.70274793511,0.0
193200000000,7.16994657352,-2.70274793511,0.0
193300000000,7.16994657352,-2.70274793511,0.0
193300000000,7.16994657352,-2.70274793511,0.0
193500000000,7.16994657352,-2.70274793511,0.0
193600000000,7.16994657352,-2.70274793511,0.0
193700000000,7.16994657352,-2.70274793511,0.0
193800000000,7.16994657352,-2.70274793511,0.0
193900000000,7.16994657352,-2.70274793511,0.0
194000000000,7.16994657352,-2.70274793511,0.0
194100000000,7.16994657352,-2.70274793511,0.0
194200000000,7.16994657352,-2.70274793511,0.0
194300000000,7.16994657352,-2.70274793511,0.0
194400000000,7.16994657352,-2.70274793511,0.0
194500000000,7.16994657352,-2.70274793511,0.0
194600000000,7.16994657352,-2.70274793511,0.0
194700000000,7.17016540678,-2.70075994316,0.0
194700000000,7.17076172018,-2.69680464161,0.0
194900000000,7.17219109284,-2.68893337146,0.0
195000000000,7.17407610856,-2.67911264258,0.0
195100000000,7.17633812742,-2.66732776792,0.0
195100000000,7.17897714943,-2.65357874749,0.0
195300000000,7.18199317458,-2.63786558128,0.0
195300000000,7.18538620288,-2.6201882693,0.0
195500000000,7.18915623432,-2.60054681154,0.0
195600000000,7.19368027204,-2.57697706223,0.0
195700000000,7.19971232235,-2.54555072981,0.0
195800000000,7.20687538208,-2.50823196006,0.0
195800000000,7.21554645439,-2.46305660722,0.0
196000000000,7.22534853613,-2.41198881704,0.0
196100000000,7.23628162731,-2.35502858954,0.0
196200000000,7.24834572792,-2.2921759247,0.0
196300000000,7.26154083795,-2.22343082254,0.0
196400000000,7.27624396057,-2.14682913728,0.0
196400000000,7.29207809261,-2.06433501468,0.0
196600000000,7.30904323409,-1.97594845476,0.0
196700000000,7.32751638815,-1.87970531174,0.0
196800000000,7.34636654534,-1.78149802294,0.0
196900000000,7.36521670254,-1.68329073414,0.0
197000000000,7.38406685974,-1.58508344534,0.0
197100000000,7.40291701694,-1.48687615654,0.0
197200000000,7.42176717413,-1.38866886773,0.0
197300000000,7.44061733133,-1.29046157893,0.0
197400000000,7.45946748853,-1.19225429013,0.0
197500000000,7.47831764573,-1.09404700133,0.0
197600000000,7.49716780292,-0.995839712531,0.0
197600000000,7.51601796012,-0.89763242373,0.0
197800000000,7.53486811732,-0.799425134929,0.0
197900000000,7.55371827452,-0.701217846128,0.0
198000000000,7.57256843171,-0.603010557327,0.0
198100000000,7.59126747592,-0.50559055092,0.0
198200000000,7.60958951699,-0.410134690289,0.0
198300000000,7.62753455491,-0.316642975434,0.0
198400000000,7.64510258969,-0.225115406355,0.0
198500000000,7.66229362132,-0.135551983052,0.0
198500000000,7.67910764981,-0.0479527055254,0.0
198600000000,7.69554467516,0.0376824262254,0.0
198800000000,7.71160469736,0.1213534122,0.0
198900000000,7.72728771641,0.203060252399,0.0
199000000000,7.74259373233,0.282802946822,0.0
199100000000,7.7575227451,0.360581495469,0.0
199200000000,7.77207475472,0.436395898339,0.0
199300000000,7.78624976121,0.510246155434,0.0
199400000000,7.80004776454,0.582132266753,0.0
199500000000,7.81346876474,0.652054232296,0.0
199600000000,7.82651276179,0.720012052062,0.0
199700000000,7.83917975569,0.786005726053,0.0
199800000000,7.85146974646,0.850035254268,0.0
199900000000,7.86338273407,0.912100636706,0.0
200000000000,7.87491871855,0.972201873369,0.0
200100000000,7.88607769988,1.03033896426,0.0
200200000000,7.89685967806,1.08651190937,0.0
200300000000,7.90726465311,1.1407207087,0.0
200400000000,7.91804663129,1.19689365381,0.0
200400000000,7.92920561262,1.2550307447,0.0
200600000000,7.9407415971,1.31513198136,0.0
200700000000,7.95303158786,1.37916150958,0.0
200800000000,7.96569858177,1.44515518357,0.0
200900000000,7.97911958196,1.51507714911,0.0
201000000000,7.9929175853,1.58696326043,0.0
201100000000,8.00709259178,1.66081351752,0.0
201200000000,8.0216446014,1.73662792039,0.0
201200000000,8.03657361417,1.81440646904,0.0
201400000000,8.0511256238,1.89022087191,0.0
201500000000,8.06530063028,1.964071129,0.0
201600000000,8.07909863362,2.03595724032,0.0
201700000000,8.09251963381,2.10587920587,0.0
201800000000,8.10556363086,2.17383702563,0.0
201900000000,8.11823062477,2.23983069962,0.0
202000000000,8.13052061553,2.30386022784,0.0
202100000000,8.14243360315,2.36592561028,0.0
202200000000,8.15396958762,2.42602684694,0.0
202300000000,8.16512856895,2.48416393783,0.0
202400000000,8.17591054714,2.54033688294,0.0
202500000000,8.18631552218,2.59454568227,0.0
202600000000,8.19634349408,2.64679033583,0.0
202700000000,8.20674846912,2.70099913516,0.0
202800000000,8.21753044731,2.75717208028,0.0
202900000000,8.22868942864,2.81530917116,0.0
203000000000,8.24060241626,2.8773745536,0.0
203100000000,8.25289240702,2.94140408181,0.0
203200000000,8.26593640407,3.00936190158,0.0
203300000000,8.27935740426,3.07928386712,0.0
203400000000,8.2931554076,3.15116997844,0.0
203500000000,8.30733041408,3.22502023554,0.0
203600000000,8.32188242371,3.30083463841,0.0
203700000000,8.33681143648,3.37861318706,0.0
203800000000,8.35211745239,3.45835588148,0.0
203900000000,8.36817747459,3.54202686745,0.0
204000000000,8.38461449994,3.6276619992,0.0
204100000000,8.40142852843,3.71526127673,0.0
204200000000,8.41824255692,3.80286055426,0.0
204300000000,8.43382242337,3.8886557718,0.0
204400000000,8.44736546603,3.97277083706,0.0
204500000000,8.45812079463,4.05527106571,0.0
204600000000,8.46538935858,4.13614343068,0.0
204700000000,8.46861713719,4.21527597454,0.0
204800000000,8.46867634233,4.2924742981,0.0
204900000000,8.46647837634,4.36764051543,0.0
205000000000,8.46287605217,4.44075016703,0.0
205100000000,8.45866122068,4.51182364807,0.0
205200000000,8.4543279923,4.58489362158,0.0
205300000000,8.44987636703,4.65996008755,0.0
205400000000,8.44518794797,4.73901953847,0.0
205500000000,8.44038113202,4.82007548185,0.0
205600000000,8.43545591917,4.9031279177,0.0
205700000000,8.43029391254,4.99017333848,0.0
205800000000,8.42501350901,5.07921525174,0.0
205900000000,8.4194963117,5.17225014993,0.0
206000000000,8.4138607175,5.26728154058,0.0
206100000000,8.40810672641,5.36430942371,0.0
206200000000,8.40223433842,5.46333379931,0.0
206300000000,8.39631449377,5.56315842272,0.0
206400000000,8.39039464913,5.66298304613,0.0
206500000000,8.38447480449,5.76280766954,0.0
206600000000,8.37855495984,5.86263229296,0.0
206700000000,8.3726351152,5.96245691637,0.0
206800000000,8.36671527055,6.06228153978,0.0
206900000000,8.36079542591,6.16210616319,0.0
207000000000,8.35487558127,6.2619307866,0.0
207100000000,8.34895573662,6.36175541002,0.0
207200000000,8.34303589198,6.46158003343,0.0
207300000000,8.33711604733,6.56140465684,0.0
207400000000,8.33119620269,6.66122928025,0.0
207500000000,8.32527635805,6.76105390367,0.0
207600000000,8.31940397006,6.86007827926,0.0
207700000000,8.312680004,6.95704377208,0.0
207800000000,8.30419643152,7.05186335935,0.0
207900000000,8.29334831848,7.1424142114,0.0
208000000000,8.27842439172,7.23035522224,0.0
208100000000,8.25965293021,7.31550910544,0.0
208200000000,8.23726957278,7.3977146011,0.0
208300000000,8.21151629983,7.47682676044,0.0
208400000000,8.1826404054,7.5527171693,0.0
208400000000,8.15089346301,7.6252741104,0.0
208600000000,8.11653028899,7.69440266411,0.0
208700000000,8.07980790653,7.7600247481,0.0
208800000000,8.04098451424,7.82207909612,0.0
208900000000,8.00146079385,7.8788795068,0.0
209000000000,7.96043073511,7.93209747389,0.0
209100000000,7.91814705354,7.98172523456,0.0
209200000000,7.87485944507,8.0277710153,0.0
209300000000,7.83081363472,8.07025870972,0.0
209400000000,7.78775600505,8.10791095192,0.0
209500000000,7.7444785477,8.14217345499,0.0
209600000000,7.70120588471,8.17311760927,0.0
209700000000,7.65815499811,8.20082847038,0.0
209800000000,7.6155344404,8.2254041766,0.0
209900000000,7.5735435841,8.24695532223,0.0
210000000000,7.53237191265,8.26560428936,0.0
210100000000,7.4921983549,8.28148454056,0.0
210200000000,7.45319066541,8.2947398752,0.0
210300000000,7.45319066541,8.2947398752,0.0
210400000000,7.45319066541,8.2947398752,0.0
210500000000,7.45319066541,8.2947398752,0.0
210600000000,7.45319066541,8.2947398752,0.0
